student_id,district_id,school_id,assessment_edition,composite_level,composite_score
7572896786,60480,60480802,DIBELS 8th Edition,Well Below Benchmark,259
7572384686,32402,32402803,DIBELS 8th Edition,Well Below Benchmark,251
7572336581,888403,888403808,DIBELS 8th Edition,Well Below Benchmark,259
7571885128,,,DIBELS 8th Edition,Above Benchmark,341
7571847244,28408,28408803,DIBELS 8th Edition,Above Benchmark,404
7571975966,800402,800402807,DIBELS 8th Edition,Well Below Benchmark,243
7571672927,19488,19488807,DIBELS 8th Edition,Above Benchmark,368
7571128368,27403,27403808,DIBELS 8th Edition,Below Benchmark,298
7574821277,819407,819407805,DIBELS 8th Edition,Well Below Benchmark,250
7574727936,,,DIBELS 8th Edition,Well Below Benchmark,251
7574951748,60409,60409008,DIBELS 8th Edition,Above Benchmark,357
7574641871,820407,820407871,DIBELS 8th Edition,Below Benchmark,298
7538539668,48402,48402808,DIBELS 8th Edition,Above Benchmark,351
7538134863,896405,896405808,DIBELS 8th Edition,Below Benchmark,280
7538116347,819402,819402807,DIBELS 8th Edition,At Benchmark,318
7537362318,801102,801102877,DIBELS 8th Edition,Well Below Benchmark,249
7537316375,48405,48405801,DIBELS 8th Edition,Well Below Benchmark,257
7537554959,,,DIBELS 8th Edition,Well Below Benchmark,252
7537523681,819409,819409808,DIBELS 8th Edition,Above Benchmark,344
7537289438,760407,760407808,DIBELS 8th Edition,At Benchmark,313
7537226489,875488,875488808,DIBELS 8th Edition,Well Below Benchmark,247
7533814276,93408,93408889,DIBELS 8th Edition,Above Benchmark,368
7533957736,89407,89407008,DIBELS 8th Edition,At Benchmark,311
7533645946,820403,820403809,DIBELS 8th Edition,Above Benchmark,346
7533542622,850408,,DIBELS 8th Edition,Well Below Benchmark,252
7533119469,818402,818402803,DIBELS 8th Edition,At Benchmark,316
7539912172,778108,778108055,DIBELS 8th Edition,Above Benchmark,357
7539175438,844408,844408802,DIBELS 8th Edition,At Benchmark,318
7536469517,32402,32402803,DIBELS 8th Edition,Well Below Benchmark,263
7535759727,888408,888408807,DIBELS 8th Edition,Below Benchmark,291
7535166964,820405,820405802,DIBELS 8th Edition,Below Benchmark,299
7535457694,801102,801102847,DIBELS 8th Edition,At Benchmark,316
7532613452,60480,60480805,DIBELS 8th Edition,Well Below Benchmark,252
7532521146,819402,819402807,DIBELS 8th Edition,Well Below Benchmark,274
7532293753,818402,818402808,DIBELS 8th Edition,Well Below Benchmark,270
7531339611,89103,89103003,DIBELS 8th Edition,Well Below Benchmark,249
7531322695,844408,,DIBELS 8th Edition,At Benchmark,326
7531426527,818406,818406807,DIBELS 8th Edition,Above Benchmark,433
7534627162,873401,873401809,DIBELS 8th Edition,Above Benchmark,342
7534593647,850408,,DIBELS 8th Edition,Above Benchmark,370
7534236733,775108,775108007,DIBELS 8th Edition,At Benchmark,311
7598862719,844408,844408801,DIBELS 8th Edition,At Benchmark,310
7598726351,820407,820407028,DIBELS 8th Edition,At Benchmark,325
7598357183,818402,818402808,DIBELS 8th Edition,At Benchmark,319
7598657554,848408,848408802,DIBELS 8th Edition,Above Benchmark,339
7598549741,874406,874406803,DIBELS 8th Edition,Above Benchmark,359
7597854581,62488,62488809,DIBELS 8th Edition,Well Below Benchmark,252
7597639326,15408,15408807,DIBELS 8th Edition,Well Below Benchmark,249
7597113765,86136,86136001,DIBELS 8th Edition,Above Benchmark,352
7593767957,819407,819407804,DIBELS 8th Edition,Well Below Benchmark,245
7593945345,,,DIBELS 8th Edition,Well Below Benchmark,276
7593138145,708480,708480809,DIBELS 8th Edition,Well Below Benchmark,243
7593137363,80407,80407808,DIBELS 8th Edition,Below Benchmark,282
7593475797,867407,867407808,DIBELS 8th Edition,Well Below Benchmark,250
7599715483,819407,819407804,DIBELS 8th Edition,Below Benchmark,295
7599288967,801102,801102874,DIBELS 8th Edition,Well Below Benchmark,249
7599132554,62477,62477806,DIBELS 8th Edition,Above Benchmark,365
7599417632,895405,895405807,DIBELS 8th Edition,At Benchmark,312
7599446423,86135,86135008,DIBELS 8th Edition,Above Benchmark,342
7596742373,19488,19488807,DIBELS 8th Edition,Above Benchmark,352
7596214338,19488,19488807,DIBELS 8th Edition,Well Below Benchmark,279
7595332151,93408,93408888,DIBELS 8th Edition,Above Benchmark,468
7595225725,,,DIBELS 8th Edition,Above Benchmark,334
7592463474,1407,1407807,DIBELS 8th Edition,Above Benchmark,380
7591656837,775108,775108008,DIBELS 8th Edition,At Benchmark,319
7591487647,899407,899407808,DIBELS 8th Edition,Above Benchmark,337
7594875759,20401,20401806,DIBELS 8th Edition,Above Benchmark,335
7594358324,12408,12408808,DIBELS 8th Edition,Below Benchmark,280
7594583434,8407,8407803,DIBELS 8th Edition,At Benchmark,329
7594563813,772174,772174008,DIBELS 8th Edition,At Benchmark,319
7594519171,834488,834488807,DIBELS 8th Edition,Below Benchmark,301
7568932284,888408,888408809,DIBELS 8th Edition,Well Below Benchmark,262
7568167279,80407,80407808,DIBELS 8th Edition,Well Below Benchmark,262
7568163476,834488,834488807,DIBELS 8th Edition,Above Benchmark,344
7568143722,834488,834488808,DIBELS 8th Edition,At Benchmark,307
7563823829,93484,93484808,DIBELS 8th Edition,At Benchmark,330
7563312734,86487,86487880,DIBELS 8th Edition,Well Below Benchmark,261
7563976952,801102,801102300,DIBELS 8th Edition,Below Benchmark,293
7563185758,801102,801102814,DIBELS 8th Edition,Well Below Benchmark,255
7563139313,819402,819402806,DIBELS 8th Edition,Above Benchmark,342
7569742259,20401,20401805,DIBELS 8th Edition,Well Below Benchmark,243
7569386946,820407,820407877,DIBELS 8th Edition,Above Benchmark,384
7569158411,48405,48405801,DIBELS 8th Edition,Well Below Benchmark,243
7569154546,15408,15408807,DIBELS 8th Edition,Above Benchmark,360
7569451658,844408,844408807,DIBELS 8th Edition,Well Below Benchmark,256
7566839565,806405,806405880,DIBELS 8th Edition,Above Benchmark,338
7566862833,787406,787406884,DIBELS 8th Edition,Well Below Benchmark,260
7566761295,,,DIBELS 8th Edition,At Benchmark,309
7566423821,861406,861406808,DIBELS 8th Edition,Well Below Benchmark,262
7565337984,801102,801102819,DIBELS 8th Edition,Well Below Benchmark,261
7565912386,870407,870407808,DIBELS 8th Edition,At Benchmark,324
7565664611,1407,1407807,DIBELS 8th Edition,At Benchmark,327
7565644745,820407,820407882,DIBELS 8th Edition,Well Below Benchmark,274
7565495741,48405,48405880,DIBELS 8th Edition,Well Below Benchmark,265
7562122679,19488,19488807,DIBELS 8th Edition,Above Benchmark,355
7562487197,801405,801405888,DIBELS 8th Edition,Well Below Benchmark,252
7562487197,801405,801405888,IDEL Standard 3 Period,Intensive,
7561876529,875488,875488808,DIBELS 8th Edition,Above Benchmark,343
7561489641,84406,84406808,DIBELS 8th Edition,At Benchmark,308
7561415321,874409,874409808,DIBELS 8th Edition,At Benchmark,330
7564647548,820407,820407889,DIBELS 8th Edition,Well Below Benchmark,272
7564175262,778487,778487805,DIBELS 8th Edition,Above Benchmark,400
7564154869,93409,93409808,DIBELS 8th Edition,Well Below Benchmark,271
7558378163,855408,855408809,DIBELS 8th Edition,Well Below Benchmark,271
7558945856,820407,820407870,DIBELS 8th Edition,At Benchmark,328
7553882338,,,DIBELS 8th Edition,Well Below Benchmark,245
7553791523,820405,82040580,DIBELS 8th Edition,Above Benchmark,357
7553535594,93408,93408801,DIBELS 8th Edition,At Benchmark,317
7559741849,86172,86172007,DIBELS 8th Edition,Above Benchmark,360
7559951435,51107,51107008,DIBELS 8th Edition,Above Benchmark,442
7559225843,80407,80407807,DIBELS 8th Edition,At Benchmark,330
7556694542,93408,93408885,DIBELS 8th Edition,Above Benchmark,406
7556541338,848408,848408883,DIBELS 8th Edition,Well Below Benchmark,248
7556212495,819407,819407804,DIBELS 8th Edition,At Benchmark,320
7556162978,873402,873402883,DIBELS 8th Edition,Well Below Benchmark,243
7552692931,,,DIBELS 8th Edition,Above Benchmark,535
7552248717,819402,819402807,DIBELS 8th Edition,Above Benchmark,394
7551862533,858404,858404807,DIBELS 8th Edition,Well Below Benchmark,249
7551322858,895409,895409807,DIBELS 8th Edition,Well Below Benchmark,272
7551696941,35403,35403808,DIBELS 8th Edition,Well Below Benchmark,277
7551135542,820407,820407804,DIBELS 8th Edition,Well Below Benchmark,263
7551127141,,,DIBELS 8th Edition,Above Benchmark,381
7554336824,834487,834487808,DIBELS 8th Edition,At Benchmark,306
7554366781,19488,19488807,DIBELS 8th Edition,At Benchmark,312
7554534287,7408,7408806,DIBELS 8th Edition,Well Below Benchmark,257
7554417514,35407,35407307,DIBELS 8th Edition,Well Below Benchmark,258
7527989545,804409,804409809,DIBELS 8th Edition,Well Below Benchmark,263
7527924836,,,DIBELS 8th Edition,At Benchmark,319
7527626426,778487,778487805,DIBELS 8th Edition,Above Benchmark,332
7523926968,844408,,DIBELS 8th Edition,Above Benchmark,353
7523622453,819402,819402803,DIBELS 8th Edition,Above Benchmark,349
7523564928,93408,93408883,DIBELS 8th Edition,Above Benchmark,359
7523412761,27403,27403808,DIBELS 8th Edition,At Benchmark,310
7529345457,48480,48480808,DIBELS 8th Edition,At Benchmark,322
7529241254,,,DIBELS 8th Edition,At Benchmark,316
7526979699,802407,802407808,DIBELS 8th Edition,Above Benchmark,375
7526954155,93484,93484809,DIBELS 8th Edition,Above Benchmark,347
7526119645,739405,739405808,DIBELS 8th Edition,Below Benchmark,288
7526415821,89103,89103007,DIBELS 8th Edition,At Benchmark,312
7525864476,821409,821409862,DIBELS 8th Edition,Above Benchmark,379
7525825845,62477,62477805,DIBELS 8th Edition,Above Benchmark,422
7525978221,818408,818408807,DIBELS 8th Edition,Well Below Benchmark,271
7525958591,833403,833403804,DIBELS 8th Edition,Below Benchmark,289
7522831838,819407,819407805,DIBELS 8th Edition,Well Below Benchmark,243
7522717327,820407,820407874,DIBELS 8th Edition,At Benchmark,322
7522544388,801102,801102812,DIBELS 8th Edition,Well Below Benchmark,261
7522461445,875408,875408808,DIBELS 8th Edition,At Benchmark,328
7521857613,821409,821409867,DIBELS 8th Edition,Below Benchmark,292
7521778774,778108,778108053,DIBELS 8th Edition,Below Benchmark,305
7521457973,1407,1407807,DIBELS 8th Edition,At Benchmark,311
7524388345,844407,844407806,DIBELS 8th Edition,At Benchmark,313
7524517795,29482,29482808,DIBELS 8th Edition,At Benchmark,313
7524236624,883403,883403807,DIBELS 8th Edition,Above Benchmark,347
7524176846,844407,844407802,DIBELS 8th Edition,Above Benchmark,336
7518892113,833403,833403807,DIBELS 8th Edition,Well Below Benchmark,262
7518868463,778487,778487801,DIBELS 8th Edition,Above Benchmark,373
7518812395,818406,818406807,DIBELS 8th Edition,Below Benchmark,285
7518784494,86136,,DIBELS 8th Edition,Well Below Benchmark,261
7518762662,739402,739402808,DIBELS 8th Edition,At Benchmark,327
7518711288,35403,35403808,DIBELS 8th Edition,Well Below Benchmark,245
7518911544,20401,20401802,DIBELS 8th Edition,Well Below Benchmark,247
7518664217,86488,86488805,DIBELS 8th Edition,Above Benchmark,344
7518121835,887401,887401008,DIBELS 8th Edition,Well Below Benchmark,265
7518487162,820405,820405802,DIBELS 8th Edition,Well Below Benchmark,261
7517338254,62477,62477808,DIBELS 8th Edition,Above Benchmark,332
7513741373,93484,93484807,DIBELS 8th Edition,Above Benchmark,348
7513358877,800406,800406807,DIBELS 8th Edition,Above Benchmark,340
7513425868,858476,858476808,DIBELS 8th Edition,At Benchmark,329
7519799326,855409,855409808,DIBELS 8th Edition,Below Benchmark,304
7519956676,48489,48489808,DIBELS 8th Edition,Below Benchmark,288
7516658373,844408,844408880,DIBELS 8th Edition,At Benchmark,309
7516629919,19488,19488808,DIBELS 8th Edition,At Benchmark,316
7515388633,,,DIBELS 8th Edition,Above Benchmark,393
7515535368,821409,821409876,DIBELS 8th Edition,Well Below Benchmark,247
7512377859,801405,801405889,IDEL Standard 3 Period,Benchmark,
7512587645,,,DIBELS 8th Edition,At Benchmark,326
7511659317,20401,20401805,DIBELS 8th Edition,Well Below Benchmark,247
7511645585,820407,820407870,DIBELS 8th Edition,Below Benchmark,305
7511257232,818406,818406807,DIBELS 8th Edition,Well Below Benchmark,261
7511496979,844408,844408805,DIBELS 8th Edition,Above Benchmark,344
7514691815,778108,778108053,DIBELS 8th Edition,At Benchmark,331
7514539642,93408,93408887,DIBELS 8th Edition,At Benchmark,319
7514477816,820407,820407807,DIBELS 8th Edition,Well Below Benchmark,243
7548846463,20401,20401803,DIBELS 8th Edition,At Benchmark,307
7548546483,801405,801405808,IDEL Standard 3 Period,Benchmark,
7547327662,60480,60480802,DIBELS 8th Edition,At Benchmark,321
7547972434,819402,819402808,DIBELS 8th Edition,Above Benchmark,346
7547655788,,,DIBELS 8th Edition,Below Benchmark,305
7547236941,826480,826480808,DIBELS 8th Edition,Above Benchmark,363
7547296791,820407,820407878,DIBELS 8th Edition,At Benchmark,310
7547242396,806405,806405808,DIBELS 8th Edition,At Benchmark,321
7547422349,820405,820405804,DIBELS 8th Edition,At Benchmark,330
7543363714,844408,844408880,DIBELS 8th Edition,Below Benchmark,299
7549716657,739402,739402808,DIBELS 8th Edition,At Benchmark,330
7549318927,833403,833403804,DIBELS 8th Edition,Below Benchmark,287
7549981642,29482,29482808,DIBELS 8th Edition,Below Benchmark,292
7549518951,1407,1407807,DIBELS 8th Edition,Below Benchmark,296
7549131229,770486,770486806,DIBELS 8th Edition,Well Below Benchmark,263
7546326148,819409,819409808,DIBELS 8th Edition,Above Benchmark,396
7546552363,895409,895409807,DIBELS 8th Edition,Below Benchmark,286
7546441642,35407,35407307,DIBELS 8th Edition,Below Benchmark,296
7545626448,844408,844408880,DIBELS 8th Edition,Above Benchmark,374
7545165245,834404,834404804,DIBELS 8th Edition,Well Below Benchmark,243
7545435582,89109,89109005,DIBELS 8th Edition,Above Benchmark,530
7542845576,799403,799403806,DIBELS 8th Edition,Well Below Benchmark,243
7542793675,86172,86138007,DIBELS 8th Edition,Below Benchmark,290
7542924918,30408,30408808,DIBELS 8th Edition,At Benchmark,319
7542243146,787406,787406884,DIBELS 8th Edition,At Benchmark,313
7541879225,62477,62477888,DIBELS 8th Edition,Above Benchmark,383
7541321514,35407,35407307,DIBELS 8th Edition,Well Below Benchmark,274
7541975548,888408,888408807,DIBELS 8th Edition,Well Below Benchmark,257
7541539352,86172,86138007,DIBELS 8th Edition,Well Below Benchmark,245
7541291583,834404,834404801,DIBELS 8th Edition,Well Below Benchmark,273
7541192514,801102,801102834,DIBELS 8th Edition,Well Below Benchmark,245
7544763499,,,DIBELS 8th Edition,Well Below Benchmark,277
7287754835,820407,820407838,DIBELS 8th Edition,At Benchmark,323
7287663988,875488,875488808,DIBELS 8th Edition,Below Benchmark,295
7287661632,61406,61406008,DIBELS 8th Edition,Above Benchmark,356
7287266831,821409,821409802,DIBELS 8th Edition,Well Below Benchmark,273
7287252439,86488,86488801,DIBELS 8th Edition,Below Benchmark,283
7287147974,62160,62160009,DIBELS 8th Edition,Below Benchmark,303
7289673896,841408,841408808,DIBELS 8th Edition,Above Benchmark,345
7289174724,817409,817409808,DIBELS 8th Edition,At Benchmark,317
7286588716,735107,735107808,DIBELS 8th Edition,Above Benchmark,407
7286263475,800406,800406806,DIBELS 8th Edition,Above Benchmark,344
7285895318,821405,821405808,DIBELS 8th Edition,Above Benchmark,356
7285726678,801102,801102882,DIBELS 8th Edition,Well Below Benchmark,243
7285722652,792405,792405808,DIBELS 8th Edition,Well Below Benchmark,258
7282742814,,,DIBELS 8th Edition,Below Benchmark,281
7282961766,818402,818402808,DIBELS 8th Edition,Above Benchmark,371
7281519643,801102,801102874,DIBELS 8th Edition,Well Below Benchmark,261
7284892652,,,DIBELS 8th Edition,Well Below Benchmark,252
7284583426,772189,772189008,DIBELS 8th Edition,Well Below Benchmark,256
7278837844,20401,20401801,DIBELS 8th Edition,Well Below Benchmark,265
7278993654,43403,43403808,DIBELS 8th Edition,At Benchmark,307
7278919486,804488,804488808,DIBELS 8th Edition,Well Below Benchmark,248
7278614194,800401,800401808,DIBELS 8th Edition,Well Below Benchmark,244
7277611646,818406,818406807,DIBELS 8th Edition,Below Benchmark,301
7277254925,800402,800402807,DIBELS 8th Edition,Well Below Benchmark,252
7277462638,775402,775402809,DIBELS 8th Edition,Below Benchmark,282
7273826435,801102,801102807,DIBELS 8th Edition,Well Below Benchmark,252
7273692541,739402,739402808,DIBELS 8th Edition,Well Below Benchmark,247
7273269217,23409,23409808,DIBELS 8th Edition,Well Below Benchmark,263
7273215934,86172,86138009,DIBELS 8th Edition,Above Benchmark,428
7279827981,62160,62160006,DIBELS 8th Edition,Above Benchmark,341
7279963221,12408,12408808,DIBELS 8th Edition,Well Below Benchmark,243
7279959819,873401,873401806,DIBELS 8th Edition,Below Benchmark,303
7279944249,86401,86401887,DIBELS 8th Edition,Well Below Benchmark,245
7279691224,62484,62484808,DIBELS 8th Edition,Above Benchmark,378
7276929826,62477,62477803,DIBELS 8th Edition,At Benchmark,321
7276635187,,,DIBELS 8th Edition,Above Benchmark,387
7276584336,821101,821101808,DIBELS 8th Edition,Well Below Benchmark,256
7275387846,,,DIBELS 8th Edition,Above Benchmark,567
7275461756,818402,818402807,DIBELS 8th Edition,At Benchmark,326
7272877323,820407,820407806,DIBELS 8th Edition,Well Below Benchmark,265
7272716813,14403,14403808,DIBELS 8th Edition,Above Benchmark,343
7272652539,93408,93408881,DIBELS 8th Edition,Above Benchmark,456
7272179281,820407,820407878,DIBELS 8th Edition,Above Benchmark,342
7274753672,775108,775108008,DIBELS 8th Edition,Well Below Benchmark,249
7274723838,48405,48405809,DIBELS 8th Edition,Well Below Benchmark,256
7274276375,820407,820407830,DIBELS 8th Edition,At Benchmark,314
7274429177,,,DIBELS 8th Edition,Below Benchmark,286
7238924943,806405,806405804,DIBELS 8th Edition,At Benchmark,313
7238646489,86136,86136001,DIBELS 8th Edition,Well Below Benchmark,260
7238543172,,,DIBELS 8th Edition,Above Benchmark,344
7238543172,,,IDEL Standard 3 Period,Intensive,
7237911482,27403,27403808,DIBELS 8th Edition,Above Benchmark,332
7237581283,896407,896407808,DIBELS 8th Edition,Well Below Benchmark,261
7237521382,833403,833403804,DIBELS 8th Edition,Below Benchmark,298
7237493149,62488,62488809,DIBELS 8th Edition,At Benchmark,308
7233874248,7408,7408806,DIBELS 8th Edition,Well Below Benchmark,251
